http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,Access To Services,Education Skills And Training,Employment,Health,Housing,Income,SIMD
http://statistics.gov.scot/id/statistical-geography/S01003461,S01003461,4732,1164,1303,755,1424,956,1071
http://statistics.gov.scot/id/statistical-geography/S01003462,S01003462,6314,275,520,521,502,141,292
http://statistics.gov.scot/id/statistical-geography/S01003463,S01003463,1302,308,665,178,340,479,321
http://statistics.gov.scot/id/statistical-geography/S01003464,S01003464,5837,871,4841,3978,222,2528,2808
http://statistics.gov.scot/id/statistical-geography/S01003465,S01003465,6382,2296,2575,1512,99,2237,2078
http://statistics.gov.scot/id/statistical-geography/S01003466,S01003466,6374,1146,368,584,95,518,486
http://statistics.gov.scot/id/statistical-geography/S01003467,S01003467,3484,286,300,216,609,745,344
http://statistics.gov.scot/id/statistical-geography/S01003468,S01003468,5565,785,2987,2304,70,1523,1671
http://statistics.gov.scot/id/statistical-geography/S01003469,S01003469,6368,1208,1283,834,656,1769,1341
http://statistics.gov.scot/id/statistical-geography/S01003470,S01003470,6440,1571,1525,896,4,1378,1196
http://statistics.gov.scot/id/statistical-geography/S01003471,S01003471,5712,31,159,239,324,45,85
http://statistics.gov.scot/id/statistical-geography/S01003472,S01003472,2531,367,491,234,345,519,350
http://statistics.gov.scot/id/statistical-geography/S01003473,S01003473,3381,241,702,395,354,1002,542
http://statistics.gov.scot/id/statistical-geography/S01003474,S01003474,5304,914,4360,3664,63,3224,2758
http://statistics.gov.scot/id/statistical-geography/S01003475,S01003475,5157,1780,1211,416,357,694,843
http://statistics.gov.scot/id/statistical-geography/S01003476,S01003476,2375,1136,2005,2246,857,1404,1543
http://statistics.gov.scot/id/statistical-geography/S01003477,S01003477,6475,3385,2785,2305,79,2710,2625
http://statistics.gov.scot/id/statistical-geography/S01003478,S01003478,6291,3204,2232,1817,89,1953,2047
http://statistics.gov.scot/id/statistical-geography/S01003479,S01003479,6346,1636,2085,1617,64,2207,1794
http://statistics.gov.scot/id/statistical-geography/S01003480,S01003480,6043,1582,231,249,674,208,304
http://statistics.gov.scot/id/statistical-geography/S01003481,S01003481,6369,3394,2167,1475,533,1837,2096
http://statistics.gov.scot/id/statistical-geography/S01003482,S01003482,3871,50,66,25,225,184,59
http://statistics.gov.scot/id/statistical-geography/S01003483,S01003483,3049,248,409,768,65,555,368
http://statistics.gov.scot/id/statistical-geography/S01003484,S01003484,6029,5494,4186,3824,436,2538,3751
http://statistics.gov.scot/id/statistical-geography/S01003485,S01003485,5377,1217,5163,5079,148,4540,3793
http://statistics.gov.scot/id/statistical-geography/S01003486,S01003486,4286,21,292,114,158,66,91
http://statistics.gov.scot/id/statistical-geography/S01003487,S01003487,5839,1728,2700,2117,126,1858,1998
http://statistics.gov.scot/id/statistical-geography/S01003488,S01003488,3160,70,62,63,383,88,46
http://statistics.gov.scot/id/statistical-geography/S01003489,S01003489,3924,10,106,107,381,74,54
http://statistics.gov.scot/id/statistical-geography/S01003490,S01003490,4365,467,1348,633,689,470,660
http://statistics.gov.scot/id/statistical-geography/S01003491,S01003491,4812,33,293,44,73,197,118
http://statistics.gov.scot/id/statistical-geography/S01003492,S01003492,1456,425,849,295,465,730,501
http://statistics.gov.scot/id/statistical-geography/S01003493,S01003493,6414,854,249,417,455,467,392
http://statistics.gov.scot/id/statistical-geography/S01003494,S01003494,5512,1367,1491,347,284,1005,972
http://statistics.gov.scot/id/statistical-geography/S01003495,S01003495,2151,518,518,202,549,725,425
http://statistics.gov.scot/id/statistical-geography/S01003496,S01003496,6428,3291,2913,3999,122,3169,3126
http://statistics.gov.scot/id/statistical-geography/S01003497,S01003497,6105,3501,3779,3363,570,3656,3785
http://statistics.gov.scot/id/statistical-geography/S01003498,S01003498,6042,2934,912,1602,955,1268,1406
http://statistics.gov.scot/id/statistical-geography/S01003499,S01003499,6416,4002,2735,2668,91,2252,2587
http://statistics.gov.scot/id/statistical-geography/S01003500,S01003500,5285,455,574,186,322,152,270
http://statistics.gov.scot/id/statistical-geography/S01003501,S01003501,6396,3490,3052,1986,151,2304,2561
http://statistics.gov.scot/id/statistical-geography/S01003502,S01003502,1257,369,547,242,97,437,294
http://statistics.gov.scot/id/statistical-geography/S01003503,S01003503,5870,5493,4931,4447,588,3724,4658
http://statistics.gov.scot/id/statistical-geography/S01003504,S01003504,5781,4184,3650,2982,233,2842,3293
http://statistics.gov.scot/id/statistical-geography/S01003505,S01003505,2520,28,250,151,119,386,156
http://statistics.gov.scot/id/statistical-geography/S01003506,S01003506,5477,4848,3363,2355,646,3139,3411
http://statistics.gov.scot/id/statistical-geography/S01003507,S01003507,4358,2446,6013,3066,1049,3511,4033
http://statistics.gov.scot/id/statistical-geography/S01003508,S01003508,6132,2065,303,447,442,1023,648
http://statistics.gov.scot/id/statistical-geography/S01003509,S01003509,6135,5746,5532,5201,900,4934,5586
http://statistics.gov.scot/id/statistical-geography/S01003510,S01003510,2647,83,1034,286,168,825,454
http://statistics.gov.scot/id/statistical-geography/S01003511,S01003511,5616,6330,5649,4653,2180,5035,5885
http://statistics.gov.scot/id/statistical-geography/S01003512,S01003512,4342,230,245,492,155,431,276
http://statistics.gov.scot/id/statistical-geography/S01003513,S01003513,6090,3331,3877,3308,229,3236,3461
http://statistics.gov.scot/id/statistical-geography/S01003514,S01003514,6435,5223,4078,4089,346,3402,4087
http://statistics.gov.scot/id/statistical-geography/S01003515,S01003515,4821,101,161,140,425,121,114
http://statistics.gov.scot/id/statistical-geography/S01003516,S01003516,3040,2842,2339,2303,1110,3620,2756
http://statistics.gov.scot/id/statistical-geography/S01003517,S01003517,5576,2135,3506,2056,451,2437,2631
http://statistics.gov.scot/id/statistical-geography/S01003518,S01003518,6423,1523,983,928,759,657,921
http://statistics.gov.scot/id/statistical-geography/S01003519,S01003519,5260,702,374,185,105,286,288
http://statistics.gov.scot/id/statistical-geography/S01003520,S01003520,6145,5927,4903,3528,1080,4063,4836
http://statistics.gov.scot/id/statistical-geography/S01003521,S01003521,6446,2301,4231,2587,131,4275,3490
http://statistics.gov.scot/id/statistical-geography/S01003522,S01003522,6137,5817,4163,4639,573,3857,4545
http://statistics.gov.scot/id/statistical-geography/S01003523,S01003523,3809,253,85,270,51,340,155
http://statistics.gov.scot/id/statistical-geography/S01003524,S01003524,6388,5760,4951,4469,2027,4763,5443
http://statistics.gov.scot/id/statistical-geography/S01003525,S01003525,5859,4526,4779,3366,897,3919,4441
http://statistics.gov.scot/id/statistical-geography/S01003526,S01003526,5801,6208,4276,3184,1581,4630,4855
http://statistics.gov.scot/id/statistical-geography/S01003527,S01003527,5214,6179,5404,4696,3504,5247,5954
http://statistics.gov.scot/id/statistical-geography/S01003528,S01003528,1826,775,2164,2169,959,1895,1602
http://statistics.gov.scot/id/statistical-geography/S01003529,S01003529,1677,1271,3168,3305,2169,3679,2806
http://statistics.gov.scot/id/statistical-geography/S01003530,S01003530,4912,4520,4643,3457,353,3902,4127
http://statistics.gov.scot/id/statistical-geography/S01003531,S01003531,6451,1150,246,243,107,435,337
http://statistics.gov.scot/id/statistical-geography/S01003532,S01003532,5966,5310,3927,3300,4421,4639,4926
http://statistics.gov.scot/id/statistical-geography/S01003533,S01003533,1993,164,78,48,373,245,96
http://statistics.gov.scot/id/statistical-geography/S01003534,S01003534,2775,1263,1756,362,1099,1384,1139
http://statistics.gov.scot/id/statistical-geography/S01003535,S01003535,6264,1325,1132,869,542,990,1052
http://statistics.gov.scot/id/statistical-geography/S01003536,S01003536,6322,5810,5780,5182,3340,5338,6190
http://statistics.gov.scot/id/statistical-geography/S01003537,S01003537,4798,1454,855,580,616,851,825
http://statistics.gov.scot/id/statistical-geography/S01003538,S01003538,4625,564,691,799,561,449,555
http://statistics.gov.scot/id/statistical-geography/S01003539,S01003539,6063,6124,5948,5804,2875,5770,6368
http://statistics.gov.scot/id/statistical-geography/S01003540,S01003540,3754,26,45,11,41,193,36
http://statistics.gov.scot/id/statistical-geography/S01003541,S01003541,2636,201,769,194,498,328,316
http://statistics.gov.scot/id/statistical-geography/S01003542,S01003542,5856,6219,5822,5291,1961,4534,5828
http://statistics.gov.scot/id/statistical-geography/S01003543,S01003543,4942,218,115,272,281,175,142
http://statistics.gov.scot/id/statistical-geography/S01003544,S01003544,5826,5598,5328,3463,2604,4728,5351
http://statistics.gov.scot/id/statistical-geography/S01003545,S01003545,5877,6357,5757,4444,1442,5505,5938
http://statistics.gov.scot/id/statistical-geography/S01003546,S01003546,2074,242,371,26,476,266,181
http://statistics.gov.scot/id/statistical-geography/S01003547,S01003547,5390,4451,2396,1263,652,2224,2365
http://statistics.gov.scot/id/statistical-geography/S01003548,S01003548,3989,247,9,66,365,64,37
http://statistics.gov.scot/id/statistical-geography/S01003549,S01003549,3690,35,370,182,173,166,148
http://statistics.gov.scot/id/statistical-geography/S01003550,S01003550,3008,2032,3652,3913,3184,4519,3847
http://statistics.gov.scot/id/statistical-geography/S01003551,S01003551,4772,239,284,155,141,538,262
http://statistics.gov.scot/id/statistical-geography/S01003552,S01003552,5717,5409,6330,5495,1492,6246,6285
http://statistics.gov.scot/id/statistical-geography/S01003553,S01003553,4082,16,52,72,375,129,52
http://statistics.gov.scot/id/statistical-geography/S01003554,S01003554,5279,3772,4539,2766,793,3959,4049
http://statistics.gov.scot/id/statistical-geography/S01003555,S01003555,5691,5427,5662,3270,1766,5095,5383
http://statistics.gov.scot/id/statistical-geography/S01003556,S01003556,5992,5702,4386,4323,5463,5114,5603
http://statistics.gov.scot/id/statistical-geography/S01003557,S01003557,5661,159,412,183,58,232,214
http://statistics.gov.scot/id/statistical-geography/S01003558,S01003558,5703,6209,5842,5214,4914,4948,6197
http://statistics.gov.scot/id/statistical-geography/S01003559,S01003559,6438,5075,4565,4070,5292,4952,5475
http://statistics.gov.scot/id/statistical-geography/S01003560,S01003560,5908,6293,5917,5510,4590,5753,6411
http://statistics.gov.scot/id/statistical-geography/S01003561,S01003561,4284,807,120,289,599,283,233
http://statistics.gov.scot/id/statistical-geography/S01003562,S01003562,6378,145,244,174,254,119,146
http://statistics.gov.scot/id/statistical-geography/S01003563,S01003563,5204,299,650,458,382,464,447
http://statistics.gov.scot/id/statistical-geography/S01003564,S01003564,5701,36,24,7,493,5,5
http://statistics.gov.scot/id/statistical-geography/S01003565,S01003565,5965,198,111,231,996,264,182
http://statistics.gov.scot/id/statistical-geography/S01003566,S01003566,6288,4588,3923,2329,523,3104,3569
http://statistics.gov.scot/id/statistical-geography/S01003567,S01003567,2991,24,133,121,526,50,56
http://statistics.gov.scot/id/statistical-geography/S01003568,S01003568,3753,5954,6121,3900,4494,4133,5431
http://statistics.gov.scot/id/statistical-geography/S01003569,S01003569,4217,6176,4620,4398,5261,4707,5414
http://statistics.gov.scot/id/statistical-geography/S01003570,S01003570,5037,5456,4491,3289,3160,4272,4848
http://statistics.gov.scot/id/statistical-geography/S01003571,S01003571,6035,957,841,477,752,344,573
http://statistics.gov.scot/id/statistical-geography/S01003572,S01003572,5070,139,192,62,211,229,138
http://statistics.gov.scot/id/statistical-geography/S01003573,S01003573,5421,583,463,338,630,747,523
http://statistics.gov.scot/id/statistical-geography/S01003574,S01003574,4910,5351,4285,4411,668,4462,4638
http://statistics.gov.scot/id/statistical-geography/S01003575,S01003575,6127,220,334,421,306,323,290
http://statistics.gov.scot/id/statistical-geography/S01003576,S01003576,4084,5712,3795,4404,1365,4690,4667
http://statistics.gov.scot/id/statistical-geography/S01003577,S01003577,3889,412,737,302,558,636,513
http://statistics.gov.scot/id/statistical-geography/S01003578,S01003578,5923,191,237,161,16,47,105
http://statistics.gov.scot/id/statistical-geography/S01003579,S01003579,4404,53,82,30,404,63,41
http://statistics.gov.scot/id/statistical-geography/S01003580,S01003580,4998,549,748,275,692,583,541
http://statistics.gov.scot/id/statistical-geography/S01003581,S01003581,5156,374,4019,1493,159,2965,2000
http://statistics.gov.scot/id/statistical-geography/S01003582,S01003582,4655,8,8,1,325,31,3
http://statistics.gov.scot/id/statistical-geography/S01003583,S01003583,4515,131,209,294,467,303,204
http://statistics.gov.scot/id/statistical-geography/S01003584,S01003584,5654,39,535,279,154,378,264
http://statistics.gov.scot/id/statistical-geography/S01003585,S01003585,5623,612,187,123,250,474,263
http://statistics.gov.scot/id/statistical-geography/S01003586,S01003586,5089,541,673,473,402,1189,677
http://statistics.gov.scot/id/statistical-geography/S01003587,S01003587,4656,6413,6010,5637,5652,6241,6454
http://statistics.gov.scot/id/statistical-geography/S01003588,S01003588,1908,2567,3914,3349,647,3992,3329
http://statistics.gov.scot/id/statistical-geography/S01003589,S01003589,2539,6214,6157,5945,4739,5796,6226
http://statistics.gov.scot/id/statistical-geography/S01003590,S01003590,5200,356,918,498,527,390,514
http://statistics.gov.scot/id/statistical-geography/S01003591,S01003591,1696,6155,6038,5855,5139,5942,6062
http://statistics.gov.scot/id/statistical-geography/S01003592,S01003592,3556,226,510,47,464,446,273
http://statistics.gov.scot/id/statistical-geography/S01003593,S01003593,5573,1504,781,564,1088,822,837
http://statistics.gov.scot/id/statistical-geography/S01003594,S01003594,3916,5740,5127,4007,4731,4195,5193
http://statistics.gov.scot/id/statistical-geography/S01003595,S01003595,4956,4,15,19,414,6,2
http://statistics.gov.scot/id/statistical-geography/S01003596,S01003596,4676,456,37,41,174,441,137
http://statistics.gov.scot/id/statistical-geography/S01003597,S01003597,5602,5995,3122,3245,4794,4338,4540
http://statistics.gov.scot/id/statistical-geography/S01003598,S01003598,4605,325,876,581,448,1185,705
http://statistics.gov.scot/id/statistical-geography/S01003599,S01003599,5018,712,622,463,509,826,624
http://statistics.gov.scot/id/statistical-geography/S01003600,S01003600,5542,471,144,162,87,410,219
http://statistics.gov.scot/id/statistical-geography/S01003601,S01003601,4704,588,482,282,470,313,361
http://statistics.gov.scot/id/statistical-geography/S01003602,S01003602,3023,629,847,613,497,1344,787
http://statistics.gov.scot/id/statistical-geography/S01003603,S01003603,5201,738,193,247,827,300,280
http://statistics.gov.scot/id/statistical-geography/S01003604,S01003604,5023,1258,1288,537,108,726,802
http://statistics.gov.scot/id/statistical-geography/S01003605,S01003605,4938,2060,191,218,691,304,327
http://statistics.gov.scot/id/statistical-geography/S01003606,S01003606,3335,1027,763,596,1160,1415,908
http://statistics.gov.scot/id/statistical-geography/S01003607,S01003607,1998,744,1427,776,688,1157,957
http://statistics.gov.scot/id/statistical-geography/S01003608,S01003608,4846,579,480,641,1326,837,614
http://statistics.gov.scot/id/statistical-geography/S01003609,S01003609,6131,5992,4868,4340,2916,4372,5368
http://statistics.gov.scot/id/statistical-geography/S01003610,S01003610,5078,91,1136,699,408,455,511
http://statistics.gov.scot/id/statistical-geography/S01003611,S01003611,5239,94,49,77,707,211,97
http://statistics.gov.scot/id/statistical-geography/S01003612,S01003612,5756,4876,4826,4347,2848,4498,5200
